
Code
Dimension   Fixed Cost    Capacity
50	1116	103
Facility	Client	Transportation Cost	Demand
1	1	0.0	23
26	1	4.5	23
13	1	16.9	23
35	1	20.8	23
14	1	34.8	23
2	2	0.0	5
27	2	2.1	5
29	2	4.5	5
45	2	5.3	5
24	2	8.0	5
3	3	0.0	32
8	3	10.9	32
23	3	26.9	32
49	3	37.4	32
20	3	39.1	32
4	4	0.0	23
22	4	8.1	23
38	4	19.8	23
44	4	28.2	23
6	4	30.8	23
5	5	0.0	7
46	5	4.0	7
36	5	6.5	7
43	5	12.0	7
37	5	13.3	7
6	6	0.0	12
7	6	3.8	12
4	6	16.1	12
32	6	16.3	12
22	6	17.7	12
7	7	0.0	35
6	7	11.0	35
32	7	47.7	35
4	7	57.7	35
22	7	62.6	35
8	8	0.0	17
3	8	5.8	17
49	8	14.2	17
23	8	15.9	17
20	8	19.1	17
9	9	0.0	8
42	9	6.7	8
28	9	12.0	8
11	9	12.6	8
49	9	13.9	8
10	10	0.0	16
50	10	9.8	16
28	10	36.6	16
47	10	43.0	16
42	10	43.5	16
11	11	0.0	11
23	11	14.6	11
9	11	17.3	11
12	11	19.8	11
42	11	20.9	11
12	12	0.0	12
48	12	10.6	12
15	12	15.6	12
16	12	19.3	12
39	12	20.4	12
13	13	0.0	19
1	13	14.0	19
26	13	16.3	19
14	13	16.7	19
38	13	23.6	19
14	14	0.0	16
13	14	14.0	16
16	14	14.4	16
38	14	16.3	16
1	14	24.2	16
15	15	0.0	11
48	15	8.2	11
12	15	14.3	11
24	15	15.6	11
23	15	17.1	11
16	16	0.0	29
14	16	26.1	29
48	16	39.6	29
38	16	43.0	29
12	16	46.6	29
17	17	0.0	7
43	17	5.4	7
36	17	7.5	7
18	17	9.2	7
5	17	13.7	7
18	18	0.0	5
17	18	6.6	5
43	18	8.3	5
28	18	10.5	5
36	18	11.6	5
19	19	0.0	12
33	19	12.8	12
39	19	18.4	12
1	19	19.7	12
26	19	20.6	12
20	20	0.0	21
8	20	23.6	21
3	20	25.7	21
49	20	31.5	21
47	20	35.4	21
21	21	0.0	17
34	21	10.8	17
40	21	15.8	17
41	21	31.0	17
24	21	38.2	17
22	22	0.0	24
4	22	8.5	24
38	22	12.5	24
44	22	35.0	24
6	22	35.4	24
23	23	0.0	5
3	23	4.2	5
8	23	4.7	5
11	23	6.6	5
49	23	6.8	5
24	24	0.0	13
40	24	18.0	13
15	24	18.4	13
48	24	19.7	13
2	24	20.8	13
25	25	0.0	7
31	25	2.0	7
33	25	7.9	7
19	25	15.3	7
37	25	15.3	7
26	26	0.0	11
1	26	2.2	11
35	26	7.9	11
13	26	9.4	11
14	26	18.5	11
27	27	0.0	32
2	27	13.6	32
29	27	21.1	32
45	27	21.6	32
24	27	56.5	32
28	28	0.0	11
9	28	16.5	11
50	28	18.5	11
17	28	21.6	11
42	28	22.7	11
29	29	0.0	20
45	29	8.0	20
27	29	13.2	20
2	29	18.1	20
44	29	25.9	20
30	30	0.0	6
37	30	2.9	6
46	30	9.3	6
39	30	9.8	6
5	30	12.2	6
31	31	0.0	20
25	31	5.6	20
33	31	25.4	20
37	31	41.1	20
19	31	46.7	20
32	32	0.0	11
6	32	14.9	11
7	32	15.0	11
4	32	20.3	11
44	32	22.5	11
33	33	0.0	23
19	33	24.5	23
25	33	26.0	23
31	33	29.2	23
37	33	41.6	23
34	34	0.0	13
40	34	4.0	13
21	34	8.3	13
24	34	21.9	13
41	34	25.4	13
35	35	0.0	16
26	35	11.5	16
1	35	14.5	16
13	35	24.7	16
19	35	30.3	16
36	36	0.0	20
43	36	16.4	20
5	36	18.5	20
17	36	21.4	20
46	36	24.0	20
37	37	0.0	30
30	37	14.5	30
46	37	45.2	30
39	37	53.9	30
33	37	54.2	30
38	38	0.0	32
22	38	16.7	32
4	38	27.5	32
14	38	32.6	32
13	38	39.7	32
39	39	0.0	23
19	39	35.2	23
30	39	37.4	23
12	39	39.1	23
37	39	41.3	23
40	40	0.0	16
34	40	4.9	16
21	40	14.9	16
24	40	22.2	16
41	40	34.6	16
41	41	0.0	23
21	41	42.0	23
34	41	44.9	23
40	41	49.7	23
20	41	72.1	23
42	42	0.0	14
9	42	11.7	14
49	42	13.0	14
47	42	14.1	14
23	42	21.7	14
43	43	0.0	7
17	43	5.4	7
36	43	5.7	7
18	43	11.7	7
5	43	12.0	7
44	44	0.0	12
4	44	14.7	12
29	44	15.5	12
22	44	17.5	12
45	44	19.4	12
45	45	0.0	32
29	45	12.8	32
27	45	21.6	32
2	45	33.7	32
44	45	51.8	32
46	46	0.0	24
5	46	13.6	24
36	46	28.8	24
37	46	36.1	24
30	46	37.1	24
47	47	0.0	26
49	47	13.4	26
42	47	26.1	26
8	47	34.1	26
3	47	42.9	26
48	48	0.0	17
15	48	12.7	17
12	48	15.0	17
16	48	23.2	17
24	48	25.8	17
49	49	0.0	21
47	49	10.9	21
8	49	17.6	21
42	49	19.4	21
3	49	24.5	21
50	50	0.0	13
10	50	8.0	13
28	50	21.9	13
42	50	31.6	13
9	50	31.9	13
