
Code
Dimension   Fixed Cost    Capacity
50	1128	108
Facility	Client	Transportation Cost	Demand
1	1	0.0	10
44	1	7.6	10
7	1	11.9	10
28	1	12.0	10
50	1	12.1	10
2	2	0.0	10
36	2	4.0	10
12	2	7.0	10
38	2	7.2	10
8	2	7.4	10
3	3	0.0	26
37	3	5.5	26
13	3	14.4	26
40	3	26.3	26
43	3	48.4	26
4	4	0.0	28
31	4	19.0	28
45	4	22.9	28
30	4	28.0	28
29	4	31.2	28
5	5	0.0	9
19	5	6.8	9
32	5	6.9	9
44	5	7.2	9
16	5	7.6	9
6	6	0.0	22
48	6	20.7	22
21	6	27.9	22
25	6	33.2	22
22	6	41.1	22
7	7	0.0	6
15	7	1.5	6
44	7	4.1	6
28	7	5.5	6
5	7	6.0	6
8	8	0.0	25
2	8	18.6	25
36	8	21.6	25
12	8	23.1	25
39	8	36.2	25
9	9	0.0	31
29	9	17.7	31
31	9	36.3	31
4	9	50.2	31
26	9	54.7	31
10	10	0.0	35
33	10	22.4	35
49	10	53.5	35
35	10	69.4	35
39	10	79.1	35
11	11	0.0	17
47	11	31.0	17
23	11	33.2	17
27	11	33.6	17
33	11	42.6	17
12	12	0.0	11
36	12	3.6	11
39	12	6.3	11
2	12	7.7	11
8	12	10.1	11
13	13	0.0	22
3	13	12.2	22
37	13	16.7	22
40	13	23.8	22
26	13	32.0	22
14	14	0.0	23
35	14	60.4	23
8	14	65.4	23
12	14	71.9	23
18	14	73.4	23
15	15	0.0	25
7	15	6.3	25
44	15	22.7	25
28	15	25.3	25
5	15	26.7	25
16	16	0.0	10
32	16	5.8	10
5	16	8.4	10
44	16	9.3	10
19	16	10.9	10
17	17	0.0	5
15	17	5.6	5
5	17	5.9	5
30	17	6.5	5
7	17	6.6	5
18	18	0.0	20
42	18	5.7	20
46	18	28.6	20
8	18	46.4	20
22	18	50.6	20
19	19	0.0	31
32	19	17.7	31
5	19	23.3	31
16	19	33.8	31
30	19	38.9	31
20	20	0.0	23
47	20	30.3	23
27	20	32.1	23
23	20	46.5	23
45	20	58.1	23
21	21	0.0	8
22	21	6.5	8
6	21	10.1	8
41	21	13.7	8
25	21	15.1	8
22	22	0.0	11
21	22	9.0	11
41	22	12.9	11
46	22	16.2	11
6	22	20.5	11
23	23	0.0	12
27	23	8.1	12
47	23	11.5	12
11	23	23.4	12
20	23	24.3	12
24	24	0.0	10
40	24	11.6	10
13	24	20.7	10
28	24	21.5	10
3	24	21.5	10
25	25	0.0	13
48	25	14.9	13
6	25	19.6	13
21	25	24.5	13
34	25	33.3	13
26	26	0.0	24
31	26	26.3	24
29	26	32.3	24
13	26	34.9	24
4	26	39.9	24
27	27	0.0	32
47	27	11.0	32
23	27	21.6	32
20	27	44.7	32
11	27	63.2	32
28	28	0.0	14
50	28	12.2	14
7	28	12.8	14
15	28	14.1	14
1	28	16.8	14
29	29	0.0	6
9	29	3.4	6
31	29	3.6	6
4	29	6.7	6
26	29	8.1	6
30	30	0.0	18
4	30	18.0	18
19	30	22.6	18
17	30	23.3	18
31	30	24.3	18
31	31	0.0	15
29	31	9.0	15
4	31	10.2	15
26	31	16.4	15
9	31	17.6	15
32	32	0.0	29
19	32	16.5	29
16	32	16.8	29
5	32	22.2	29
44	32	37.5	29
33	33	0.0	19
10	33	12.2	19
49	33	28.8	19
39	33	36.7	19
35	33	39.8	19
34	34	0.0	13
37	34	24.5	13
3	34	25.7	13
41	34	26.1	13
21	34	27.0	13
35	35	0.0	7
49	35	4.4	7
12	35	9.2	7
39	35	10.1	7
36	35	11.5	7
36	36	0.0	11
12	36	3.6	11
2	36	4.4	11
39	36	6.8	11
8	36	9.5	11
37	37	0.0	8
3	37	1.7	8
13	37	6.1	8
40	37	8.9	8
43	37	13.7	8
38	38	0.0	19
2	38	13.7	19
36	38	16.7	19
39	38	20.2	19
12	38	22.6	19
39	39	0.0	16
12	39	9.2	16
36	39	9.8	16
2	39	15.4	16
38	39	17.0	16
40	40	0.0	12
3	40	12.2	12
13	40	13.0	12
37	40	13.4	12
24	40	13.9	12
41	41	0.0	18
22	41	21.1	18
21	41	30.8	18
34	41	36.2	18
38	41	41.6	18
42	42	0.0	24
18	42	6.8	24
46	42	28.2	24
22	42	56.9	24
8	42	60.9	24
43	43	0.0	24
37	43	41.2	24
40	43	43.1	24
3	43	44.7	24
13	43	56.8	24
44	44	0.0	12
7	44	8.2	12
1	44	9.1	12
5	44	9.6	12
15	44	10.9	12
45	45	0.0	17
4	45	13.9	17
31	45	23.1	17
29	45	25.9	17
30	45	27.3	17
46	46	0.0	19
42	46	22.4	19
18	46	27.2	19
22	46	28.1	19
21	46	38.3	19
47	47	0.0	32
27	47	11.0	32
23	47	30.7	32
20	47	42.1	32
11	47	58.3	32
48	48	0.0	34
6	48	31.9	34
25	48	39.0	34
21	48	69.3	34
22	48	93.4	34
49	49	0.0	10
35	49	6.2	10
39	49	10.9	10
12	49	12.3	10
36	49	15.0	10
50	50	0.0	24
28	50	21.0	24
1	50	29.1	24
7	50	39.9	24
44	50	41.2	24
