
Code
Dimension   Fixed Cost    Capacity
50	1238	129
Facility	Client	Transportation Cost	Demand
1	1	0.0	9
45	1	11.1	9
7	1	13.0	9
4	1	15.2	9
27	1	15.2	9
2	2	0.0	33
5	2	29.6	33
3	2	35.5	33
26	2	49.1	33
28	2	54.0	33
3	3	0.0	33
28	3	19.8	33
2	3	35.5	33
5	3	63.9	33
37	3	74.1	33
4	4	0.0	32
45	4	28.8	32
1	4	53.9	32
13	4	71.0	32
23	4	92.7	32
5	5	0.0	20
26	5	12.5	20
31	5	15.9	20
2	5	17.9	20
12	5	19.9	20
6	6	0.0	12
10	6	6.9	12
16	6	9.4	12
8	6	9.7	12
43	6	11.4	12
7	7	0.0	25
25	7	15.0	25
32	7	24.4	25
1	7	36.2	25
37	7	44.5	25
8	8	0.0	9
18	8	5.8	9
10	8	6.2	9
38	8	6.9	9
16	8	7.1	9
9	9	0.0	29
11	9	15.3	29
16	9	21.3	29
10	9	22.8	29
43	9	27.2	29
10	10	0.0	27
16	10	5.7	27
6	10	15.6	27
8	10	18.5	27
9	10	21.2	27
11	11	0.0	7
9	11	3.7	7
16	11	4.8	7
10	11	6.0	7
6	11	9.4	7
12	12	0.0	25
26	12	12.4	25
31	12	22.1	25
5	12	24.8	25
40	12	27.1	25
13	13	0.0	5
15	13	7.4	5
20	13	10.4	5
47	13	10.7	5
19	13	10.8	5
14	14	0.0	15
24	14	20.7	15
20	14	22.2	15
36	14	24.6	15
33	14	26.9	15
15	15	0.0	11
19	15	9.0	11
20	15	11.5	11
24	15	11.7	11
46	15	14.6	11
16	16	0.0	13
10	16	2.7	13
11	16	8.8	13
9	16	9.5	13
6	16	10.2	13
17	17	0.0	29
50	17	8.7	29
34	17	28.1	29
30	17	34.3	29
40	17	42.9	29
18	18	0.0	14
38	18	8.4	14
8	18	9.0	14
10	18	17.4	14
16	18	17.8	14
19	19	0.0	32
46	19	22.9	32
15	19	26.2	32
47	19	30.4	32
24	19	46.5	32
20	20	0.0	33
24	20	6.3	33
15	20	34.4	33
14	20	48.9	33
19	20	50.7	33
21	21	0.0	23
41	21	14.8	23
29	21	21.5	23
39	21	41.0	23
45	21	94.5	23
22	22	0.0	15
43	22	8.5	15
6	22	21.5	15
9	22	21.9	15
10	22	26.5	15
23	23	0.0	11
27	23	4.9	11
37	23	8.2	11
12	23	18.6	11
1	23	20.2	11
24	24	0.0	12
20	24	2.3	12
15	24	12.8	12
14	24	16.6	12
46	24	17.2	12
25	25	0.0	25
32	25	12.0	25
7	25	15.0	25
37	25	48.3	25
1	25	51.0	25
26	26	0.0	30
31	26	13.2	30
12	26	14.9	30
5	26	18.8	30
40	26	21.0	30
27	27	0.0	12
37	27	4.5	12
23	27	5.3	12
1	27	20.3	12
7	27	21.8	12
28	28	0.0	19
3	28	11.4	19
2	28	31.1	19
22	28	37.0	19
5	28	46.5	19
29	29	0.0	24
21	29	22.4	24
41	29	27.9	24
39	29	41.1	24
45	29	83.4	24
30	30	0.0	27
44	30	27.7	27
48	30	29.7	27
49	30	30.4	27
34	30	30.6	27
31	31	0.0	33
40	31	9.5	33
26	31	14.5	33
5	31	26.2	33
12	31	29.2	33
32	32	0.0	31
25	32	14.9	31
7	32	30.3	31
37	32	74.2	31
1	32	74.9	31
33	33	0.0	25
49	33	33.5	25
48	33	33.8	25
44	33	36.5	25
14	33	44.8	25
34	34	0.0	32
40	34	22.6	32
31	34	30.9	32
17	34	31.0	32
30	34	36.2	32
35	35	0.0	16
42	35	17.6	16
50	35	23.6	16
17	35	23.8	16
30	35	30.4	16
36	36	0.0	12
14	36	19.7	12
12	36	22.8	12
33	36	24.3	12
20	36	24.5	12
37	37	0.0	17
27	37	6.4	17
23	37	12.6	17
7	37	30.3	17
2	37	30.9	17
38	38	0.0	32
18	38	19.2	32
8	38	24.5	32
16	38	30.3	32
10	38	32.7	32
39	39	0.0	31
41	39	37.7	31
29	39	53.0	31
21	39	55.2	31
45	39	83.0	31
40	40	0.0	20
31	40	5.7	20
26	40	14.0	20
34	40	14.1	20
5	40	21.4	20
41	41	0.0	14
21	41	9.0	14
29	41	16.3	14
39	41	17.0	14
45	41	52.3	14
42	42	0.0	31
35	42	34.1	31
30	42	43.5	31
17	42	55.3	31
50	42	60.4	31
43	43	0.0	13
22	43	7.4	13
9	43	12.2	13
6	43	12.4	13
10	43	15.7	13
44	44	0.0	31
49	44	4.3	31
48	44	7.1	31
30	44	31.8	31
34	44	35.9	31
45	45	0.0	29
4	45	26.1	29
1	45	35.8	29
7	45	71.7	29
39	45	77.6	29
46	46	0.0	32
19	46	22.9	32
15	46	42.6	32
24	46	45.9	32
47	46	49.8	32
47	47	0.0	29
19	47	27.6	29
15	47	40.0	29
46	47	45.1	29
13	47	61.8	29
48	48	0.0	30
49	48	3.9	30
44	48	6.9	30
30	48	33.1	30
33	48	40.6	30
49	49	0.0	5
48	49	0.6	5
44	49	0.7	5
30	49	5.6	5
34	49	6.5	5
50	50	0.0	7
17	50	2.1	7
34	50	8.2	7
35	50	10.3	7
30	50	10.4	7
